"Appearance:I love the baby pink color combined with white. ☺️
Suitability:It fits me right 😊
Quality:The quality is good for its price.

I only got this for 2,083. The seller has approved my offer to lower down the amount while it was on sale and it got approved! I have vouchers as well so instead of paying almost 3k with sf, I got it for 2,083 instead. I love it! Excellent service. You deserve ⭐️⭐️⭐️⭐️⭐️",5,20675491454
"Super satisfied ako sa purchase na to super worth it. Responsive si seller and madali lang din na deliver!! Complete mga parts, no dents or any damage madali lang di ni assemble kasi may manual na included. ALL IN ALL 10000/100 . Must have lalo na sa mga masakit likod jan na dinaig ang senior citizen!!",5,20675491454
Mukhang matibay naman at madali lang i assemble. Mabilis din na ship at napaka mura ng gaming chair na to compared sa ibang shop na same lang din ang brand.,5,20675491454
"Suitability:sakto para sakin
Quality:9/10 leather kasi sscratch lang to ng mga pusa ko hahaha
Appearance:maganda

Sana tumagal excited nako mag start sa bagong work ko 😍",5,20675491454
Thank u seller ang ganda ng gamming chair at affordable price pa may discount sib seller na binigay ..salamat po seller happy customer po .thank u din jnt rider alfred Godbless 😊,5,20675491454
It was indeed a great service and it was my first purchased. So far so good. I install with the help ni hubby. Right piece and accessories. Thank you and as well to the courier. More clients to serve😊,5,20675491454
The quality of the product is so darn good! The chair is also sturdy even for plus size adults! This is a good buy for us. Thanks!,5,20675491454
"Appearance:⭐️⭐️⭐️⭐️⭐️
Suitability:⭐️⭐️⭐️⭐️⭐️
Quality:⭐️⭐️⭐️⭐️

Aylavet!!! Nabili q sya ng 1500+ lng dahil sa 1k voucher.. laking tipid!! Good job seller!! 👍 I will buy again from this shop!!",5,20675491454
"Quality:high quality
Suitability:goods na goods po siya
Appearance:maganda po salamat at walang damage na dunating

Super responsive po ng seller . Bilis din pong dumating , at sana magtagal❤️",5,20675491454
"Suitability:perfect
Appearance:ang cool
Quality:durable

The product is so nice and nakuha ko sya mura na kasi naka sale sya that time plus discount voucher na 400 galing sa shop nila. Plus shipping discount pa. Sila lang rin nag ooffer ng lesser shipping fee. Complete naman ang mga materials na dumatin with clear instruction na rin so easy lang i assemble. Ang ganda niya and comfy. Adjuatable ang heaight and yung sandigan,nakakatulog nga ako while working sa sobrang comfy",5,20675491454
"Suitability:very good
Quality:very good
Appearance:very good

para sa price nya ang ganda na ng quality ang bilis pa nadeliver, thank you so much seller, fast accomodating pa.",5,20675491454
"Quality:100%
Appearance:very nice and very good,tamang kulay ang dumating
Suitability:matibay

Grabe.ang ganda at legit tlga ang store na to 100%.Nang mareceive nmin kala ko kumpleto,pero ng iassemble na kulang ng isa ung bakal para maikabit na ang sandalan,kaya di agd ngamit.Pero agad kong ininform si seller at very very responsive sya,at inassist nia tlga ako sa parts na kulang,after 2-3 days naipdla na agd, naikabit na agd at nagagamit na sya.Nrefund ko pa ung shipping fee na 58 pesos na pinambayd ko sa parts na kulang..♥️♥️♥️Thank you so much seller at pati ke rider na nagdeliver kasi kahit maulan iningatn prin nia,walang  sira complete with bubble wrap at nkaplastic ang bawat parts.
100% SATISFIED CUSTOMER HERE.",5,20675491454
"Suitability:perfect
Quality:Good
Appearance:Durable

Got my 2 pieces order today. It was easy to assemble, I watched from YouTube. Thanks Seller.. Highly recommend this shop. I give 5 star.",5,20675491454
"Quality:it exceeded our expectations!
Appearance:very worth it for its price!

Seller is also responsive! We just hoped next time, bubble wraps can be doubled especially if the area of destination is far like ours around Mindanao area. However, in totality, we are very satisfied and will surely recommend this store. 😍",5,20675491454
"Appearance:excellent
Suitability:perfect
Quality:great

ang gandaaaa...met my expectations...super happy anak ko...sulit for the price...great job seller ...keep it up! sobrang na appreciate ko po ang item nyo ⭐⭐⭐⭐⭐ thank uuuu!godbless! 👍🏻👍🏻👍🏻❤️❤️❤️",5,20675491454
"Suitability:excellent 👍
Appearance:beautiful
Quality:matibay

Ganda niya😊😊
Nakuha ko Rin siya finally 
Thank you seller completo wlang damage very safe naka rating sakin 
Saka mabilis Ang delivery thank you po sa uulitin",5,20675491454
"Quality:looks good
Appearance:very nice

I hope it will last, 2nd order arrived today , a day late from my first order, easy to assemble and the look is so expensive, i just hope it last long, got it at a discounted price!! Just like what i always needed for work",5,20675491454
"Quality:Excellenet
Suitability:Excellent
Appearance:Excellent

Color red ito, nag orange lang dahil sa flash 😁 I did not expect that it was this good. Thanks seller for being responsive and granting my wish na ma-shop agad 😊 Recommended your shop not just the product I bought. Til next purchase ulit 😁",5,20675491454
"I am totally satisfied with my purchase. The customer service was amazing and the product was of great quality. They answered all my questions and provided good feedback about some.of my concerns regarding the product specifications & description.
The chair is well constructed and comfortable to sit in. It is also easy to adjust to fit my body. The price was worth it and I am glad I chose to purchase from this seller. The customer service skills of the seller are excellent and the product quality is top-notch. I highly recommend this seller and their products.",5,20675491454
"Quality:seems sturdy and durable for a gaming chair
Suitability:the chair seems servingg its purpose. it fits me just fine
Appearance:nice texture, smooth and no damage

Packaging is nice, delivered earlier than anticipated, provided the right parts and gave some extra bolts.",5,20675491454
"Quality:100
Appearance:Nice and Clean

Ganda nya! Buti nalang full black inorder ko hnd kasi sya dumihin ♥️ Sobrang bilis pa ng delivery, updated pa si seller. Thank you so much!",5,20675491454
"Quality:Superb
Appearance:Superb
Suitability:Superb

Thank you very much to this shop. I really like it the chair. The chair was superb. 👌👌. What you see is what you get. The leather, color, and appearance so nice. Worth it to buy.",5,20675491454
"Suitability:Good
Appearance:Good
Quality:Good

Overall, the produce and service are great. Parts are also completed upon delivery. Continue to be more careful in delivering the product properly to the customer. Thanks!",5,20675491454
"Appearance:♥️♥️♥️
Quality:♥️♥️♥️
Suitability:♥️♥️♥️

pinaka affordable na gaming chair na nakita ko online free delivery pa no hassle sa mainit na panahon na pag canvas kaya nga kudos kay seller and rider super satisfied sa order and delivery 😊♥️♥️♥️♥️ sa uulitin 👍♥️",5,20675491454
"Appearance:good
Quality:nice and good
Suitability:very unique

Ang ganda classic fashionable and uniquie as in marerelax ka pag gamit mo yan lalo s pag aaral o office hour",5,20675491454
"Appearance:what u see is what u get hehe
Suitability:swak sa room
Quality:okay naman mukang maayos naman sana lang tumagal

plain black talaga ung color nya may guide naman pano iassemble ingat nalang sa paguunbox baka may makalusot na pyesa haha mabilis madeliver thanks po",5,20675491454
"Appearance:hindi mukhang cheap unlike ng ibang gaming chair
Suitability:comfy
Quality:high quality

Ang gandaaaaaa, 1653 ko lang nakuha kasama shipping dahil sa voucher ng seller at shopee.",5,20675491454
"Quality:excellent
Appearance:very nice
Suitability:100% good

Thanks a lot seller complete ung item nka balot din Ng maagi at Walang damage happy yong anak ko pati ako legit talaga ung shop na to 🥰🥰🥰🥰…. Thanks din ky kuya rider na iningatan ung item sa pag deliver .👍🏼👍🏼👍🏼👍🏼",5,20675491454
"Suitability:5/5
Appearance:5/5
Quality:5/5

Gandaaaa. Makinis. Walang damage. Sulit na for its price. Easy to assemble and complete!!!! Thaaaaanksssss! So happy for this purchase. At least nabawi yun disapointment ko sa ibng parcel ko galing sa ibang shop. ,✌️😅🥰",5,20675491454
"Quality:It has a nice texture not rubbery unlike those really cheap synthetic leather. the recliner works, the up and down lever works. The best of all is really easy to assemble
Appearance:It looks how it's advertise",5,20675491454
"Appearance:Looks modern
Quality:meh
Suitability:okay

People are complaining that It looks and feels cheap because it is. The price is fair, though. If you're looking for better quality, you'll have to pony up for more cash. This already works for me and meets my needs. The seller kept me in the know about the chair's whereabouts, which I appreciated.",4,20675491454
